CIRCUITO,NODO1_ID,NODO2_ID,geometry
NSA23L14,19058190,19058191,"LINESTRING Z (-74.90253494299998 5.569892225999979 10, -74.905269439 5.566974543000015 10)"
NSA23L12,19061297,19061298,"LINESTRING Z (-74.84948003300002 5.691412839000009 10, -74.845007958 5.693424089000018 10)"
NSA23L14,19058259,19058262,"LINESTRING Z (-74.96977099100002 5.70895103700002 12, -74.97149635900001 5.708338357000002 12)"
NSA23L13,19057762,19057763,"LINESTRING Z (-74.888799436 5.574146129999974 10, -74.88907535099997 5.573921251000002 10)"
FLR23L15,19100282,19057549,"LINESTRING Z (-74.95473598500001 5.531748499999992 10, -74.95513952200002 5.529617283999983 10)"
NSA23L14,19057890,19057891,"LINESTRING Z (-74.93583709199999 5.590022444999988 10, -74.93498431900002 5.586921585000027 10)"
NSA23L14,19058155,19058156,"LINESTRING Z (-74.95464570000001 5.667650087000027 10, -74.95562314099999 5.6670256290000225 10)"
NSA23L14,19102558,19057920,"LINESTRING Z (-74.94890682800002 5.609569403000023 10, -74.94771467300001 5.608748139999989 10)"
NSA23L14,19058136,19058137,"LINESTRING Z (-74.979747175 5.649724174000028 10, -74.98337025299998 5.650879535999991 10)"
NSA23L14,19058266,19058267,"LINESTRING Z (-74.98045739000003 5.709368852000011 12, -74.98273752699998 5.7102609870000265 12)"
NSA23L14,19058273,19058274,"LINESTRING Z (-74.97739397599997 5.688473604000023 12, -74.97688652900001 5.690580941000007 12)"
NSA23L12,19102418,19061249,"LINESTRING Z (-74.865342478 5.622122502000025 10, -74.86638787300001 5.624262622000003 10)"
NSA23L12,19061467,19061468,"LINESTRING Z (-74.82972244799998 5.552783352000006 10, -74.82871608599999 5.552286150999976 10)"
NSA23L12,19061110,19061111,"LINESTRING Z (-74.78258902900001 5.642917656000009 10, -74.78706961799998 5.647572469000011 10)"
NSA23L12,19060833,19060834,"LINESTRING Z (-74.82362457300002 5.5779775130000075 10, -74.82382650699998 5.577292462999992 10)"
NSA23L12,70752109,19061154,"LINESTRING Z (-74.853765071 5.5553151949999915 10, -74.85341133600002 5.5544111529999896 10)"
NSA23L14,19102562,19058078,"LINESTRING Z (-74.91960356300001 5.655785487000003 10, -74.91957003300001 5.655826929999989 10)"
NSA23L14,19102555,19058042,"LINESTRING Z (-74.93243099300003 5.661574986000005 10, -74.934975667 5.661588938000023 10)"
FLR23L15,19100284,19057352,"LINESTRING Z (-75.010267301 5.517494021999994 10, -75.010095267 5.517168992999984 10)"
NSA23L12,19061101,19061105,"LINESTRING Z (-74.85754096400001 5.579099867000025 10, -74.86100663500002 5.578941283000006 10)"
FLR23L15,19057371,19057373,"LINESTRING Z (-74.99366151499999 5.527628676000006 10, -74.99371565899997 5.527619829999992 10)"
FLR23L15,19057549,19057550,"LINESTRING Z (-74.95513952200002 5.529617283999983 10, -74.955525599 5.52757546700002 10)"
FLR23L15,19057328,19057360,"LINESTRING Z (-75.00423830300002 5.522124322000025 10, -75.00184635099998 5.522163845000023 10)"
NSA23L14,91026468,91026612,"LINESTRING Z (-74.91852051199999 5.70847268 10, -74.91594368699998 5.705865261999975 10)"
NSA23L12,84237910,84237912,"LINESTRING Z (-74.78030794 5.6470317499999965 10, -74.78004780999999 5.647566889000018 10)"
NSA23L13,19057757,89531713,"LINESTRING Z (-74.88746101999999 5.5746290999999815 10, -74.88773031599999 5.57427020099999 10)"
FLR23L15,19057466,19057467,"LINESTRING Z (-74.97683349800002 5.570250174000023 10, -74.97817802200001 5.5700760500000115 10)"
NSA23L14,19057917,19057918,"LINESTRING Z (-74.94916674500001 5.6023265649999985 10, -74.948996996 5.609577865000006 10)"
NSA23L14,19058129,19058130,"LINESTRING Z (-74.90800664599999 5.673935130000018 10, -74.91046265599999 5.676913723999974 10)"
FLR23L15,19057352,19057356,"LINESTRING Z (-75.010095267 5.517168992999984 10, -75.00726335399997 5.511974581000004 10)"
NSA23L14,19057586,19057587,"LINESTRING Z (-74.987099666 5.6239071069999795 10, -74.98213600999998 5.624844455000016 10)"
NSA23L14,19058279,19058280,"LINESTRING Z (-74.96755336799998 5.690498895000019 12, -74.96531817900001 5.692392926000025 12)"
FLR23L15,19057462,19057464,"LINESTRING Z (-74.97182256899998 5.574462364999988 10, -74.97279745499998 5.575002645999973 10)"
FLR23L15,19057560,19057561,"LINESTRING Z (-74.98950522000001 5.564077046000023 10, -74.99065872699998 5.563334691000023 10)"
FLR23L15,19057374,19057377,"LINESTRING Z (-75.00080031300001 5.504778456999986 10, -74.99758048799998 5.505605831000025 10)"
FLR23L15,19100293,19057420,"LINESTRING Z (-74.97656879700003 5.532510519000027 10, -74.97903559999997 5.5342606749999845 10)"
FLR23L15,19057416,19057417,"LINESTRING Z (-74.97929890699999 5.529422375000024 10, -74.978387123 5.5294155280000155 10)"
NSA23L12,19061169,19061168,"LINESTRING Z (-74.84893563700001 5.568468834999976 10, -74.84949341700002 5.567401077999989 10)"
NSA23L14,19058259,19058260,"LINESTRING Z (-74.96977099100002 5.70895103700002 12, -74.96530307699999 5.713734907999992 12)"
NSA23L14,19058063,19058064,"LINESTRING Z (-74.942255343 5.689228101000026 10, -74.94281899200001 5.691714353999998 10)"
NSA23L14,19057811,19057812,"LINESTRING Z (-74.91719065799998 5.601658897999982 10, -74.91577210700001 5.606977033000021 10)"
NSA23L14,19057867,19057868,"LINESTRING Z (-74.91845475899999 5.581307283000001 10, -74.91902722999998 5.581631802999993 10)"
NSA23L14,19058167,19058168,"LINESTRING Z (-74.93101904600002 5.697613771000022 10, -74.93240979400002 5.697215030999985 10)"
FLR23L15,19057481,19057530,"LINESTRING Z (-74.96540187599999 5.595485010000004 10, -74.96729741500002 5.5961054470000136 10)"
NSA23L14,19057874,19057876,"LINESTRING Z (-74.930277257 5.570535536000023 10, -74.93263197800002 5.570342621000009 10)"
NSA23L13,19102501,19057773,"LINESTRING Z (-74.88906970900001 5.576169463999975 11, -74.88959552799997 5.575924733000022 10)"
NSA23L12,19102428,19060990,"LINESTRING Z (-74.823074228 5.57850219300002 10, -74.820714173 5.581525568000018 10)"
NSA23L14,19058030,19058031,"LINESTRING Z (-74.93443325599998 5.667033262000018 10, -74.93413607000002 5.667142404999993 10)"
FLR23L15,19100261,19057289,"LINESTRING Z (-75.02984108200002 5.5072550560000195 10, -75.02885071399999 5.502817118999985 10)"
FLR23L15,19057447,19057448,"LINESTRING Z (-74.96258956899999 5.531744092999986 10, -74.96258785700002 5.5304518309999935 10)"
NSA23L12,19061284,19061285,"LINESTRING Z (-74.84608354099998 5.674646881000001 10, -74.84433881000001 5.677971710999998 10)"
NSA23L12,19061224,19061225,"LINESTRING Z (-74.84035989 5.626419460000022 10, -74.83951906599998 5.630236647999993 10)"
NSA23L14,19058013,19058014,"LINESTRING Z (-74.93424660900001 5.656508594000002 10, -74.93394976799999 5.657259337000028 10)"
FLR23L15,19057556,19057557,"LINESTRING Z (-74.98607050499999 5.560540461000016 10, -74.98725465400003 5.560823002999996 10)"
FLR23L15,19100291,19057369,"LINESTRING Z (-75.00803217599997 5.536738687000025 10, -75.00229722400002 5.533293565000008 10)"
NSA23L14,19058267,19058268,"LINESTRING Z (-74.98273752699998 5.7102609870000265 12, -74.98406623699998 5.710064317999979 12)"
NSA23L14,19058163,19058164,"LINESTRING Z (-74.935351707 5.686493285999973 10, -74.93529975299998 5.688583247999986 10)"
FLR23L15,19057395,19057396,"LINESTRING Z (-74.98514841399998 5.542768871000021 10, -74.98526582300002 5.542723199000022 10)"
NSA23L14,19102541,19058073,"LINESTRING Z (-74.93226350600003 5.661494843000014 10, -74.93140516800003 5.660891632000016 10)"
NSA23L12,19061283,19061286,"LINESTRING Z (-74.84619911800002 5.674616605999972 10, -74.84715528999999 5.676719374000015 10)"
NSA23L14,19057966,19057968,"LINESTRING Z (-74.94163950699999 5.644825388000015 10, -74.94168437899998 5.644887906000008 10)"
NSA23L13,89531713,89531716,"LINESTRING Z (-74.88773031599999 5.57427020099999 10, -74.88791270600001 5.574066352999978 10)"
FLR23L15,19057574,0,"LINESTRING Z (-74.98779318999999 5.577862164999999 10, -74.98866440699999 5.578648765000025 10)"
NSA23L12,19061181,19061182,"LINESTRING Z (-74.87014657100002 5.597890307 10, -74.86646807300002 5.600400213 10)"
NSA23L14,19057936,19057937,"LINESTRING Z (-74.94263759400002 5.623765619999972 10, -74.94264694200001 5.624416290999989 10)"
NSA23L12,19063105,57998467,"LINESTRING Z (-74.87880613599998 5.711324930999979 10, -74.87956715000001 5.701313878000008 10)"
NSA23L13,91881224,19057799,"LINESTRING Z (-74.88807416100002 5.574895179000009 10, -74.888241704 5.574728703999995 10)"
NSA23L12,19061023,19061025,"LINESTRING Z (-74.79388288299998 5.611641700999996 10, -74.79273785800001 5.612465793000013 10)"
NSA23L14,19057864,19057867,"LINESTRING Z (-74.91696197700003 5.5804467350000095 10, -74.91845475899999 5.581307283000001 10)"
NSA23L14,19058257,19058258,"LINESTRING Z (-74.964267296 5.707621363999976 12, -74.96553829499999 5.707412777999991 12)"
NSA23L14,19057812,19057813,"LINESTRING Z (-74.91577210700001 5.606977033000021 10, -74.91990280099998 5.61123042600002 10)"
NSA23L14,19102584,19058085,"LINESTRING Z (-74.915881259 5.651786523999988 10, -74.91363964800001 5.654463783999972 10)"
NSA23L14,19057882,19039188,"LINESTRING Z (-74.92684231999999 5.585966413999984 10, -74.92743574600001 5.584006758999976 10)"
NSA23L14,92212653,92212562,"LINESTRING Z (-74.96629194000002 5.642057500000021 10, -74.96748124999999 5.640470830000027 10)"
NSA23L12,19063104,19063105,"LINESTRING Z (-74.88123844799998 5.715754775999983 11, -74.878805231 5.711325828999975 10)"
NSA23L12,19061290,19061291,"LINESTRING Z (-74.85447947300003 5.680338586999994 10, -74.85726529599998 5.680025833000002 10)"
NSA23L14,19058082,19058083,"LINESTRING Z (-74.91767978500002 5.649882020000007 10, -74.915881259 5.651786523999988 10)"
NSA23L14,19057931,19057934,"LINESTRING Z (-74.94614111499999 5.6192845389999775 10, -74.94533086000001 5.620343379000019 10)"
NSA23L12,19061490,19061491,"LINESTRING Z (-74.85408161800001 5.544509203000018 10, -74.853501026 5.543016057999978 10)"
FLR23L15,19057436,19057564,"LINESTRING Z (-74.96733162100003 5.534042811999996 10, -74.96721838600001 5.534183381999981 10)"
NSA23L12,57998467,57998473,"LINESTRING Z (-74.87956715000001 5.701313878000008 10, -74.87968509000001 5.7005237989999955 10)"
FLR23L15,19057296,19057297,"LINESTRING Z (-75.03345526999999 5.521616704999985 10, -75.03267045299998 5.521662798000023 10)"
FLR23L15,19057363,19057364,"LINESTRING Z (-75.00268282100001 5.519974401000013 10, -75.002745302 5.519902323999986 10)"
FLR23L15,19100272,19057321,"LINESTRING Z (-75.01512861499998 5.52188126599998 10, -75.016337421 5.5215447730000164 10)"
FLR23L15,19057389,19057408,"LINESTRING Z (-74.98867940100001 5.526876420999997 10, -74.98672716300001 5.524980819999996 10)"
FLR23L15,19057542,19057543,"LINESTRING Z (-74.97958433600002 5.519327412999985 10, -74.98167751099999 5.514478401000019 10)"
NSA23L14,19057844,19057845,"LINESTRING Z (-74.90012338000003 5.6076056460000245 10, -74.900159562 5.607577768999988 10)"
NSA23L12,19061269,19061270,"LINESTRING Z (-74.87233181800002 5.645021439000004 10, -74.87999542300003 5.6454544480000095 10)"
NSA23L14,19058109,19058110,"LINESTRING Z (-74.89613708500002 5.609686292999982 10, -74.89518601999998 5.6112451210000245 10)"
NSA23L14,84661924,19058219,"LINESTRING Z (-74.92743493400002 5.714523037999982 10, -74.935891395 5.713623943000016 10)"
NSA23L12,19061301,19061302,"LINESTRING Z (-74.833407319 5.697409875000005 10, -74.82968581400002 5.695688444999973 10)"
NSA23L14,58007651,58007708,"LINESTRING Z (-74.90563740099998 5.723778858000003 10, -74.90688388000001 5.728384931999983 10)"
NSA23L14,19058217,19058246,"LINESTRING Z (-74.956563383 5.700389798999993 10, -74.95843730600001 5.707206762999988 10)"
NSA23L14,19057815,19057816,"LINESTRING Z (-74.91144753999998 5.599795109000013 10, -74.90959498000001 5.598070415999985 10)"
NSA23L14,19102575,19057947,"LINESTRING Z (-74.94317057299997 5.630211588000009 10, -74.94361290799998 5.630364122999993 10)"
NSA23L14,19057826,19105059,"LINESTRING Z (-74.89247662100001 5.573383603000025 10, -74.89276682799999 5.573195822999992 10)"
NSA23L12,19102401,19061128,"LINESTRING Z (-74.84130658599997 5.548241625000003 10, -74.84074739900001 5.5461051949999955 10)"
NSA23L12,19061620,19061621,"LINESTRING Z (-74.818658293 5.654750718999992 10, -74.816212646 5.655539940999972 10)"
FLR23L15,19057464,19057471,"LINESTRING Z (-74.97279745499998 5.575002645999973 10, -74.974748804 5.576148276000026 10)"
FLR23L15,19057568,19057569,"LINESTRING Z (-75.00435769 5.496339467999974 10, -75.003974647 5.490024885000025 10)"
NSA23L12,19061043,19061045,"LINESTRING Z (-74.78400724699998 5.624936884000022 10, -74.78355967300001 5.62774882399998 10)"
FLR23L15,91017439,89531071,"LINESTRING Z (-74.95644329999999 5.591772849999984 10, -74.95633241399997 5.590975273000026 10)"
NSA23L14,19057811,19057814,"LINESTRING Z (-74.91719065799998 5.601658897999982 10, -74.91694693199997 5.601957104000007 10)"
FLR23L15,19100296,19057330,"LINESTRING Z (-75.01505686500002 5.522025609000025 10, -75.01444187499999 5.526936009999986 10)"
NSA23L14,19058103,19058104,"LINESTRING Z (-74.92197231699998 5.617495851000001 10, -74.91764995900002 5.621898681000005 10)"
NSA23L12,19061163,19061459,"LINESTRING Z (-74.85673430899999 5.565066430999991 10, -74.85661861699998 5.565133764999985 10)"
NSA23L14,19058194,19058192,"LINESTRING Z (-74.95186860199999 5.609423864000007 10, -74.95239278899999 5.609388722999995 10)"
FLR23L15,19057429,19057431,"LINESTRING Z (-74.975244095 5.5334799830000065 10, -74.97386387799997 5.53382570399998 10)"
FLR23L15,19100305,19057556,"LINESTRING Z (-74.97905139599999 5.558065591999991 10, -74.98607050499999 5.560540461000016 10)"
NSA23L14,19057881,19057807,"LINESTRING Z (-74.926931045 5.585981768000011 10, -74.926851849 5.586074886000006 10)"
NSA23L14,19057957,19057958,"LINESTRING Z (-74.95047317299998 5.631004656000016 10, -74.95109385299997 5.629991206 10)"
FLR23L15,19057279,19057282,"LINESTRING Z (-75.014247528 5.500752276000014 10, -75.01421108599999 5.500336445000016 10)"
FLR23L15,19057409,19057410,"LINESTRING Z (-74.98454366499999 5.525246927000012 10, -74.984481372 5.525264779999986 10)"
FLR23L15,19057395,19057400,"LINESTRING Z (-74.98514841399998 5.542768871000021 10, -74.98415950399999 5.545184538000001 10)"
NSA23L14,19057587,19057589,"LINESTRING Z (-74.98213600999998 5.624844455000016 10, -74.97624868999998 5.620006608999972 10)"
FLR23L15,19057543,19057544,"LINESTRING Z (-74.98167751099999 5.514478401000019 10, -74.97848841400003 5.511945849000028 10)"
NSA23L14,19102592,19057966,"LINESTRING Z (-74.94228275299997 5.6406194080000205 10, -74.94163950699999 5.644825388000015 10)"
FLR23L15,19057452,19057453,"LINESTRING Z (-74.96326228599997 5.522385316999987 10, -74.96387458599997 5.521642871999973 10)"
FLR23L15,19100298,19057465,"LINESTRING Z (-74.97398932200002 5.569331799999986 10, -74.97647265199998 5.57026876499998 10)"
NSA23L14,19057866,19057870,"LINESTRING Z (-74.91741327599999 5.580355322000003 10, -74.921765317 5.575611804000005 10)"
NSA23L12,19061114,70793469,"LINESTRING Z (-74.86753043499999 5.578598118999992 10, -74.86752201299998 5.578679412999975 10)"
NSA23L14,19058291,19058292,"LINESTRING Z (-74.99152309800002 5.685512087999996 12, -74.99254062099999 5.68178444199998 12)"
FLR23L15,19057336,19057339,"LINESTRING Z (-75.01417858500002 5.531592788000012 10, -75.01574905199999 5.53775701699999 10)"
NSA23L14,84641481,58007638,"LINESTRING Z (-74.90179626600002 5.69490400799998 10, -74.90460573399997 5.697910717000013 10)"
NSA23L12,19061627,19061628,"LINESTRING Z (-74.80301357600001 5.667374787000028 10, -74.80141765600001 5.668597364999982 10)"
NSA23L14,19057844,19057846,"LINESTRING Z (-74.90012338000003 5.6076056460000245 10, -74.90019685099998 5.608708358000001 10)"
NSA23L14,19102587,19058189,"LINESTRING Z (-74.89620195999998 5.572769420999975 10, -74.89649985400001 5.572698241000012 10)"
NSA23L12,19061218,19061219,"LINESTRING Z (-74.83939132199998 5.607998553000016 10, -74.83469665000001 5.608039269000017 10)"
FLR23L15,19057394,19057395,"LINESTRING Z (-74.98621796700002 5.540244137999991 10, -74.98514841399998 5.542768871000021 10)"
FLR23L15,19057365,19057366,"LINESTRING Z (-75.00016852800002 5.5163074299999835 10, -74.99920983700002 5.514754231999973 10)"
NSA23L12,19061231,19061232,"LINESTRING Z (-74.825040763 5.649394701999995 10, -74.823625403 5.651295773000015 10)"
FLR23L15,19057360,19057361,"LINESTRING Z (-75.00184635099998 5.522163845000023 10, -75.00180132000003 5.52214561400001 10)"
FLR23L15,19100271,19057437,"LINESTRING Z (-74.97040778399997 5.533839607999994 10, -74.971989269 5.529126217999988 10)"
NSA23L14,19057977,19057978,"LINESTRING Z (-74.95489805 5.6571106339999915 10, -74.95860671700001 5.656052471999999 10)"
NSA23L14,19058294,19058293,"LINESTRING Z (-74.96935346700002 5.686943204999977 12, -74.96659949100001 5.682934357000022 12)"
NSA23L12,19061294,19061295,"LINESTRING Z (-74.85220373200002 5.6871023360000095 10, -74.851295918 5.689064169000005 10)"
FLR23L15,19057569,19057570,"LINESTRING Z (-75.003974647 5.490024885000025 10, -75.00470105 5.485474566999983 10)"
FLR23L15,19057302,19057303,"LINESTRING Z (-75.03363343400002 5.519898451000017 10, -75.03367775100003 5.519862455000009 10)"
FLR23L15,19057513,19057516,"LINESTRING Z (-74.98698191400001 5.614203793999991 10, -74.98842238499998 5.61826199799998 10)"
NSA23L12,84329712,84329581,"LINESTRING Z (-74.82751110999999 5.695241667000005 10, -74.82699444000002 5.696058332999996 10)"
FLR23L15,19100273,19057362,"LINESTRING Z (-75.00180132000003 5.52214561400001 10, -75.00245701900002 5.520327860999998 10)"
NSA23L14,19057976,19057977,"LINESTRING Z (-74.95224921900001 5.654248940999992 10, -74.95489805 5.6571106339999915 10)"
FLR23L15,19057441,19057442,"LINESTRING Z (-74.959389725 5.540076264999982 10, -74.959386112 5.543612326000016 10)"
NSA23L12,19060990,19061303,"LINESTRING Z (-74.820714173 5.581525568000018 10, -74.82027078599998 5.582143723999991 0)"
NSA23L12,19060835,19061075,"LINESTRING Z (-74.82405495299997 5.576041864999979 10, -74.82546024599998 5.573869598999977 10)"
NSA23L14,19058250,19058248,"LINESTRING Z (-74.92160794099999 5.577950778000002 10, -74.92019041499998 5.578113647000009 10)"
NSA23L12,19061151,19061150,"LINESTRING Z (-74.848821956 5.550303181999993 10, -74.84648414999998 5.549646456999994 10)"
NSA23L12,19061229,19061230,"LINESTRING Z (-74.83040022799997 5.642183140999975 10, -74.82709082600002 5.646633156999997 10)"
FLR23L15,19057393,19057394,"LINESTRING Z (-74.98718917600002 5.537982026000009 10, -74.98621796700002 5.540244137999991 10)"
NSA23L12,19061466,19061467,"LINESTRING Z (-74.83135017900003 5.553042564000009 10, -74.82972244799998 5.552783352000006 10)"
NSA23L12,19061153,19061154,"LINESTRING Z (-74.85296831599999 5.553507678000017 10, -74.85341133600002 5.5544111529999896 10)"
NSA23L14,19058274,19058275,"LINESTRING Z (-74.97688652900001 5.690580941000007 12, -74.974086328 5.692555186999982 12)"
FLR23L15,19057513,19057514,"LINESTRING Z (-74.98698191400001 5.614203793999991 10, -74.98569590599999 5.611855019000018 10)"
NSA23L12,19102397,19061439,"LINESTRING Z (-74.78071739900003 5.645227890000001 10, -74.77882317500001 5.644805650000023 10)"
NSA23L12,19061304,19061254,"LINESTRING Z (-74.86751552599998 5.633502775000011 10, -74.866574243 5.636017573000004 10)"
FLR23L15,19057502,19057505,"LINESTRING Z (-74.99910833899997 5.612286128999983 10, -75.0005736 5.608875379999972 10)"
NSA23L13,19057800,19057766,"LINESTRING Z (-74.88879503800001 5.5760591009999985 10, -74.88865346099999 5.575810074000003 10)"
NSA23L14,19057860,19057861,"LINESTRING Z (-74.911162655 5.576747512999987 10, -74.91039371800002 5.5751669129999755 10)"
NSA23L12,19061128,19061129,"LINESTRING Z (-74.84074739900001 5.5461051949999955 10, -74.839970236 5.5438983629999825 10)"
NSA23L12,19061245,19061248,"LINESTRING Z (-74.86529412200002 5.6220301500000005 10, -74.865342478 5.622122502000025 10)"
NSA23L12,84680235,19061289,"LINESTRING Z (-74.84948549299997 5.68087321500002 10, -74.84956852200003 5.680862692999995 10)"
NSA23L14,19057918,19057919,"LINESTRING Z (-74.948996996 5.609577865000006 10, -74.94890682800002 5.609569403000023 10)"
NSA23L12,19102417,19061413,"LINESTRING Z (-74.80301357600001 5.667374787000028 10, -74.80374638699999 5.668884837999997 10)"
NSA23L12,19061287,19061288,"LINESTRING Z (-74.84783673099997 5.678253616999996 10, -74.84948549299997 5.68087321500002 10)"
NSA23L14,19102543,19058106,"LINESTRING Z (-74.93654067300002 5.668940561999989 10, -74.93499579899998 5.66737241200002 10)"
FLR23L15,19057290,19057291,"LINESTRING Z (-75.04380814000001 5.523507658000028 10, -75.044014506 5.5227664110000205 10)"
NSA23L14,19058275,19058278,"LINESTRING Z (-74.974086328 5.692555186999982 12, -74.973480596 5.693159338999976 12)"
NSA23L12,19063077,19063079,"LINESTRING Z (-74.84241204400001 5.705930674000001 10, -74.84794259099999 5.708056680000027 10)"
NSA23L12,19102396,19061241,"LINESTRING Z (-74.87369760399997 5.616560769999978 10, -74.879891429 5.619666419999987 10)"
NSA23L12,19061250,19061251,"LINESTRING Z (-74.86683660400001 5.625572764000026 10, -74.86730407200002 5.626937193999993 10)"
NSA23L14,19057860,19058112,"LINESTRING Z (-74.911162655 5.576747512999987 10, -74.90835428399998 5.573750602000018 12)"
NSA23L12,19061447,19061448,"LINESTRING Z (-74.768765529 5.655051780999997 10, -74.768479033 5.655650599000012 10)"
NSA23L14,19057923,19057925,"LINESTRING Z (-74.94497953400003 5.608336022000003 10, -74.943912066 5.6069639759999745 10)"
FLR23L15,19057303,19057304,"LINESTRING Z (-75.03367775100003 5.519862455000009 10, -75.03697055800001 5.5193505440000195 10)"
NSA23L14,19058091,19058092,"LINESTRING Z (-74.908514765 5.649975201000018 10, -74.91002932399999 5.648026290000018 10)"
NSA23L14,19058134,19058135,"LINESTRING Z (-74.97677468500001 5.650268266000012 10, -74.97870016399997 5.6498920829999975 10)"
NSA23L14,84317817,58015933,"LINESTRING Z (-74.98205502000002 5.632078159999992 10, -74.97954135200001 5.635722324000028 10)"
FLR23L15,70793714,19057584,"LINESTRING Z (-74.97300956599997 5.571675151000022 10, -74.96889732099999 5.572758373999989 10)"
NSA23L12,19061626,19061627,"LINESTRING Z (-74.80359074500001 5.6669424390000245 10, -74.80301357600001 5.667374787000028 10)"
NSA23L13,19057773,19057774,"LINESTRING Z (-74.88959552799997 5.575924733000022 10, -74.88985351299999 5.575913947000004 10)"
NSA23L12,19061491,19061492,"LINESTRING Z (-74.853501026 5.543016057999978 10, -74.85313324600003 5.5424905790000025 10)"
NSA23L14,19058180,19058218,"LINESTRING Z (-74.92665972999998 5.7157987940000226 10, -74.92743493400002 5.714523037999982 10)"
NSA23L12,19061494,19061495,"LINESTRING Z (-74.85132727199999 5.538300060999973 10, -74.84981174900003 5.5360190640000155 10)"
NSA23L14,19102588,19057890,"LINESTRING Z (-74.936036984 5.591106663000005 10, -74.93583709199999 5.590022444999988 10)"
NSA23L14,19058122,19058123,"LINESTRING Z (-74.90426283199997 5.665097017999983 10, -74.903888134 5.6661519610000255 10)"
NSA23L14,19058009,19058011,"LINESTRING Z (-74.92753697500001 5.635306619000005 10, -74.92757084700003 5.628073004999976 10)"
NSA23L14,58007638,58007640,"LINESTRING Z (-74.90460573600001 5.697910718000003 10, -74.90428673999997 5.702511259999994 10)"
FLR23L15,19100263,19057402,"LINESTRING Z (-74.98416830000002 5.545247827000026 10, -74.98448724999997 5.547127724999996 10)"
NSA23L12,19061065,84237907,"LINESTRING Z (-74.78097200500002 5.64562014400002 10, -74.78096397000002 5.645716139000001 10)"
NSA23L12,84237912,84237917,"LINESTRING Z (-74.78004780999999 5.647566889000018 10, -74.77949186000001 5.648791667000012 10)"
FLR23L15,19057451,19057452,"LINESTRING Z (-74.962662566 5.526184037999997 10, -74.96326228599997 5.522385316999987 10)"
FLR23L15,19057362,19057363,"LINESTRING Z (-75.00245701900002 5.520327860999998 10, -75.00268282100001 5.519974401000013 10)"
NSA23L14,19058152,19058153,"LINESTRING Z (-74.90374019699999 5.609321582000007 10, -74.90465370700002 5.611072622999984 10)"
NSA23L12,19061178,19061177,"LINESTRING Z (-74.84305646799999 5.579146088000016 10, -74.84357858700002 5.578213749999975 10)"
NSA23L14,19057876,19057877,"LINESTRING Z (-74.93263197800002 5.570342621000009 10, -74.935302573 5.570094820000008 10)"
NSA23L13,19057761,19057762,"LINESTRING Z (-74.888449105 5.574494528999992 10, -74.888799436 5.574146129999974 10)"
NSA23L14,19058178,19058179,"LINESTRING Z (-74.929774651 5.702555714000027 10, -74.92625699400003 5.7108362440000064 10)"
NSA23L12,19061045,19061047,"LINESTRING Z (-74.78355967300001 5.62774882399998 10, -74.78338050600001 5.628816131999997 10)"
NSA23L14,19058244,58007623,"LINESTRING Z (-74.90211926699999 5.686297299999978 10, -74.90290565599997 5.6887815449999835 10)"
NSA23L14,19058164,19058165,"LINESTRING Z (-74.93529975299998 5.688583247999986 10, -74.93278406299999 5.690692044999992 10)"
FLR23L15,19057315,19057316,"LINESTRING Z (-75.03358172399999 5.510522217000016 10, -75.030374413 5.507950946999983 10)"
FLR23L15,19057408,19057409,"LINESTRING Z (-74.98672716300001 5.524980819999996 10, -74.98454366499999 5.525246927000012 10)"
FLR23L15,19057324,19057329,"LINESTRING Z (-75.01083285099998 5.521371976000012 10, -75.00831564200001 5.521638823999979 10)"
NSA23L13,19057800,19057772,"LINESTRING Z (-74.88879503800001 5.5760591009999985 10, -74.888975765 5.576208873999974 10)"
FLR23L15,19057533,19057534,"LINESTRING Z (-74.95698474599999 5.5916998089999765 10, -74.95702075999998 5.591718012999991 10)"
NSA23L12,84329581,84329583,"LINESTRING Z (-74.82699444000002 5.696058332999996 10, -74.82748333 5.697297221999975 10)"
NSA23L14,19058053,84246682,"LINESTRING Z (-74.9378878 5.671539960000018 10, -74.93770167000002 5.671394439999972 10)"
NSA23L14,19058143,19058145,"LINESTRING Z (-74.94673124899998 5.671456997000007 10, -74.94944611699998 5.6762347439999985 10)"
NSA23L12,19061101,19061605,"LINESTRING Z (-74.85754096400001 5.579099867000025 10, -74.85758631599998 5.579031364000002 10)"
NSA23L12,19061228,19061229,"LINESTRING Z (-74.83290996300002 5.638790815999982 10, -74.83040022799997 5.642183140999975 10)"
FLR23L15,19057371,19057372,"LINESTRING Z (-74.99366151499999 5.527628676000006 10, -74.993652623 5.5275924970000005 10)"
FLR23L15,19100289,19057368,"LINESTRING Z (-74.998205197 5.524809756000025 10, -74.99943918999998 5.523460348000015 10)"
NSA23L12,19061615,19061616,"LINESTRING Z (-74.82267623799999 5.641824271000019 10, -74.82317568100001 5.643984886999988 10)"
NSA23L14,19058204,19058205,"LINESTRING Z (-74.97008246899998 5.671814722000022 10, -74.96997681699997 5.672835491000001 10)"
NSA23L12,19061300,19061301,"LINESTRING Z (-74.83619947300002 5.697571671999981 10, -74.833407319 5.697409875000005 10)"
FLR23L15,19100277,19057566,"LINESTRING Z (-75.01394915899999 5.498359132000019 10, -75.01190971300002 5.498196620999977 10)"
